Freshness_Level,MQ2_mean,MQ2_std,MQ2_slope,MQ3_mean,MQ3_std,MQ3_slope,MQ9_mean,MQ9_std,MQ9_slope,MQ135_mean,MQ135_std,MQ135_slope,MQ136_mean,MQ136_std,MQ136_slope,MQ138_mean,MQ138_std,MQ138_slope,Temperature_mean,Temperature_std,Temperature_slope,Humidity_mean,Humidity_std,Humidity_slope,MQ3_over_MQ2_end,MQ136_over_MQ138_end
Stale,2.347125,0.020237059,-0.002914336,21.55191667,0.108880407,0.001951748,0.318775,0.003268059,-0.000272378,0.0094,1.73E-18,3.78E-19,3.697808333,0.02317619,0.000314336,4.142791667,0.026984763,-0.004236713,31.90833333,0.049300665,0.008741259,95,0,4.01E-15,9.309424881,0.899056007
Stale,2.324016667,0.036913431,-0.009870629,21.45633333,0.199469615,-0.045483916,0.315575,0.005938592,-0.001629021,0.009466667,9.43E-05,2.24E-05,3.700291667,0.025778624,0.004127622,4.127966667,0.02288942,-0.000252448,31.91666667,0.0372678,2.18E-16,95,0,4.01E-15,9.356594276,0.898497238
Stale,2.28695,0.039078202,-0.010765734,21.26575,0.246537974,-0.06488042,0.309941667,0.005261885,-0.001441608,0.00955,0.000111803,2.87E-05,3.692983333,0.032789044,-0.005851748,4.098825,0.048153074,-0.011264685,31.93333333,0.047140452,0.001398601,95,0,4.01E-15,9.364527188,0.903957049
Stale,2.254608333,0.020852516,-0.005661888,21.08976667,0.118347908,-0.02406014,0.306066667,0.00219899,-0.000503497,0.00965,5.00E-05,1.19E-05,3.668558333,0.036836383,-0.008712238,4.063816667,0.044747436,-0.010253147,31.99166667,0.103749163,0.025524476,94.83333333,0.372677996,-0.055944056,9.40726654,0.900377808
Stale,2.244258333,0.008812629,0.000396154,21.017225,0.065554267,-0.004570979,0.3066,0.003695042,0.000693706,0.009683333,3.73E-05,6.29E-06,3.653925,0.033909097,0.002602448,4.039216667,0.040071058,0.002693007,32.03333333,0.084983659,0.00979021,94.83333333,0.372677996,-1.18E-18,9.279793428,0.901837396
Stale,2.235191667,0.032056447,-0.002880769,20.847725,0.305180032,-0.066554895,0.309816667,0.006850892,0.001011189,0.009691667,2.76E-05,-3.15E-06,3.6861,0.065623929,0.011991608,4.084783333,0.077989795,0.015752448,32.15833333,0.1381927,0.024825175,94.66666667,0.471404521,0.013986014,9.320247548,0.89190307
Stale,2.207925,0.050360933,-0.012164685,20.54580833,0.411391092,-0.10948986,0.306683333,0.01004306,-0.001879021,0.009691667,2.76E-05,-3.50E-07,3.675416667,0.079539527,-0.00928951,4.083516667,0.085155621,-0.003961538,32.28333333,0.207498327,0.057342657,94.83333333,0.372677996,0.013986014,9.324054739,0.897808004
Stale,2.182858333,0.041162371,-0.006251399,20.32689167,0.260790709,-0.026398951,0.30065,0.011615471,-0.002672727,0.009633333,0.000110554,-1.40E-05,3.596641667,0.137803831,-0.038381469,4.009591667,0.147882095,-0.04141993,32.35,0.160727513,-0.012587413,94.83333333,0.372677996,0.06993007,9.308333709,0.899227218
Stale,2.192808333,0.043972519,0.011755594,20.28395833,0.13566427,0.032114336,0.302266667,0.013635269,0.003042657,0.009633333,0.000110554,1.40E-06,3.514683333,0.077902758,-0.011536364,3.921866667,0.090995159,-0.014069231,32.33333333,0.174801475,-0.025174825,95,0,4.01E-15,8.980270123,0.898289094
Stale,2.237308333,0.049841105,0.013987063,20.3597,0.074510458,0.001716783,0.314875,0.018470929,0.005188462,0.009633333,0.000110554,2.38E-05,3.496841667,0.055211856,0.01515979,3.900483333,0.062502171,0.017065035,32.35833333,0.197730175,0.03951049,95,0,4.01E-15,8.74032696,0.897056988
Stale,2.297708333,0.04835286,0.013623427,20.35269167,0.053235381,-0.009014336,0.337416667,0.018570623,0.005207692,0.009691667,2.76E-05,3.85E-06,3.556183333,0.049679168,0.013922378,3.981433333,0.072405816,0.020267832,32.50833333,0.189113429,0.050699301,95,0,4.01E-15,8.500524391,0.888628256
Stale,2.355291667,0.058457327,0.016867483,20.31114167,0.053183291,-0.011327622,0.35845,0.021327467,0.006116084,0.0097,0,4.33E-19,3.6219,0.068405263,0.019432867,4.069108333,0.089702503,0.02586049,32.65,0.064549722,0.016083916,95,0,4.01E-15,8.303704611,0.890227132
Stale,2.419108333,0.05324629,0.01534021,20.318225,0.092338229,0.007633916,0.381516667,0.018866586,0.005388112,0.009691667,2.76E-05,-3.85E-06,3.70235,0.078089836,0.021736364,4.172225,0.087765968,0.024589161,32.69166667,0.02763854,0.003846154,95,0,4.01E-15,8.204341761,0.886073569
Stale,2.484666667,0.055844536,0.016053846,20.83479167,0.801490836,0.200641608,0.413533333,0.03290829,0.009086713,0.009608333,0.000125554,-3.11E-05,3.753883333,0.047493628,0.007865035,4.247391667,0.060954183,0.015162587,31.825,1.394707257,-0.328321678,94.08333333,1.705790791,-0.367132867,8.77431649,0.878129132
Stale,2.549783333,0.060092953,0.017318881,21.9257,1.349943948,0.386636364,0.454291667,0.043677825,0.012575175,0.009541667,0.000125554,-2.27E-05,3.790275,0.040544772,0.003036713,4.310825,0.057006946,0.012181469,30.19166667,2.109683362,-0.591958042,90.75,4.54835135,-1.248251748,9.12443533,0.872023476
Stale,2.614833333,0.051827556,0.014926573,23.36654167,1.22542355,0.351820629,0.502366667,0.039498467,0.011387413,0.0096,0.000244949,5.03E-05,3.823758333,0.066330642,0.016152797,4.374491667,0.080515128,0.021495455,28.225,1.532495242,-0.419230769,85.91666667,5.171368828,-1.472027972,9.294017407,0.874877875
Stale,2.50725,0.19863629,-0.041683916,23.50234167,1.03014399,-0.121808741,0.5277,0.020932949,0.003375524,0.00965,0.000229129,1.96E-05,3.836575,0.067106273,0.00200035,4.455716667,0.099623389,0.024362937,26.94166667,0.696967638,-0.195454545,79.33333333,6.101001739,-1.524475524,9.826022301,0.830446284
Stale,2.39755,0.198132344,-0.042237762,23.0701,1.190100151,-0.279313986,0.539066667,0.012475465,-0.000646853,0.009733333,0.000201384,-2.10E-06,3.891291667,0.085070103,0.011384965,4.614066667,0.173041894,0.044730769,26.31666667,0.421966297,-0.113986014,76.16666667,4.469029226,-0.622377622,9.587565901,0.823552305
Stale,2.267783333,0.036644755,0.006511888,22.13676667,0.335195819,-0.055948951,0.542475,0.013371059,0.002738811,0.009675,0.000108972,8.74E-06,3.949366667,0.133162997,0.033446853,4.8021,0.236140255,0.061875524,25.83333333,0.392286743,-0.108391608,73.66666667,3.299831646,-0.013986014,9.535231405,0.799431872
Stale,2.328583333,0.069105268,0.014495105,22.32741667,0.549859877,0.067313287,0.558991667,0.018619723,0.005319231,0.009683333,7.99E-05,-1.47E-05,4.16765,0.230449295,0.060005594,5.178158333,0.384577312,0.101957692,25.425,0.404402852,-0.115034965,73.33333333,1.885618083,-0.475524476,9.481722806,0.783487418
Stale,2.377941667,0.075216836,0.018710839,22.5624,0.563597844,0.128756643,0.581808333,0.0218988,0.00613042,0.009616667,7.99E-05,-1.75E-05,4.353175,0.229135877,0.059528322,5.48175,0.359074239,0.091817483,25.01666667,0.279384244,-0.08041958,72,1.154700538,-0.195804196,9.353306536,0.786564066
Stale,2.422908333,0.05367393,0.003989161,22.79626667,0.428731731,-0.028530769,0.591816667,0.01303865,0.000918182,0.009575,8.29E-05,-8.74E-06,4.531041667,0.126998284,0.024261888,5.758225,0.174691548,0.032722028,25.64166667,1.240603572,0.271678322,70.66666667,1.433720878,-0.272727273,8.938728001,0.782932023
Stale,2.51315,0.129261321,0.030934266,22.82606667,0.327370876,-0.009723776,0.606583333,0.017645955,0.002423077,0.009633333,0.000149071,2.66E-05,4.739966667,0.278437229,0.072840559,6.00485,0.326218645,0.086270629,26.96666667,1.842703328,0.514685315,71.25,2.046338193,0.227272727,8.380529672,0.802237909
Stale,2.633508333,0.166088578,0.046252098,22.76216667,0.321365846,0.005632867,0.624083333,0.031030276,0.008837762,0.009641667,0.000239647,-4.55E-06,5.013508333,0.336478539,0.094791259,6.299308333,0.354588382,0.097242308,28.63333333,1.182746333,0.318881119,73,3.341656276,0.93006993,8.032398174,0.813464384
Stale,2.78375,0.08101378,0.022682517,22.744525,0.203797825,-0.052975175,0.656091667,0.024761343,0.007003147,0.009566667,0.000283823,-6.36E-05,5.319716667,0.207679905,0.056346853,6.586508333,0.162880153,0.040187762,29.55833333,0.488975687,0.131818182,76.41666667,2.660148283,0.758741259,7.806797164,0.826440354
Stale,2.849475,0.040581792,0.010166783,22.4849,0.271082985,-0.072314685,0.67535,0.011878026,0.002811189,0.009416667,0.000230338,-3.57E-05,5.454325,0.105595037,0.018181469,6.658816667,0.086721968,-8.32E-05,30.05,0.322748612,0.091608392,78.83333333,1.724013405,0.482517483,7.663811265,0.828474298
Stale,2.882916667,0.01558369,0.003783916,22.24315833,0.241638037,-0.065356993,0.682041667,0.00235282,-0.000381469,0.009325,4.33E-05,-5.24E-06,5.511633333,0.071894023,0.001986713,6.664558333,0.0841591,-0.008068182,30.39166667,0.306752705,0.084965035,80.58333333,1.320248293,0.367132867,7.530448826,0.838783706
Stale,2.893908333,0.014023876,0.00292972,21.981625,0.194203069,-0.050794056,0.678933333,0.010167131,-0.001624476,0.009341667,8.62E-05,4.55E-06,5.5156,0.067318237,0.005458741,6.632583333,0.070154482,-0.000788811,30.7,0.204124145,0.055244755,82,1.354006401,0.384615385,7.506096505,0.838783706
Stale,2.887866667,0.021889432,-0.004072028,21.83735833,0.184454427,-0.039350699,0.663266667,0.02134406,-0.00520979,0.009408333,0.000138193,3.32E-05,5.541558333,0.041614209,0.005887063,6.652391667,0.04234073,0.00318986,30.76666667,0.137436854,-0.011888112,83.83333333,1.771690969,0.503496503,7.56497832,0.835099798
Stale,2.878116667,0.022163853,-0.003482517,21.67156667,0.14821208,-0.026974825,0.653708333,0.018147013,-0.002589161,0.009491667,0.000132025,2.69E-05,5.568075,0.047403764,0.01009965,6.663958333,0.042320237,0.006796853,30.69166667,0.193469779,-0.048601399,85.58333333,1.656217243,0.451048951,7.482155254,0.841127779
Stale,2.883058333,0.028608375,0.006466084,21.62661667,0.136412266,-0.015144056,0.6523,0.014219353,0.004088811,0.009516667,0.000121335,-1.12E-05,5.621675,0.0601857,0.014578671,6.707641667,0.046285481,0.007474476,30.575,0.116368667,-0.007342657,87.08333333,0.953793595,0.241258741,7.361635539,0.84418615
Stale,2.91515,0.038464453,0.010476923,21.633875,0.106464119,0.024754196,0.665458333,0.011260511,0.003079371,0.009433333,0.000143372,-3.01E-05,5.677891667,0.059195558,0.015347902,6.754833333,0.061694075,0.01499021,30.58333333,0.106718737,0.024475524,87.91666667,0.640095479,0.136363636,7.35444023,0.846578123
Stale,2.900383333,0.078401561,-0.012884615,21.589525,0.160725403,-0.028313636,0.641875,0.059818533,-0.011917832,0.009383333,0.000106719,-9.79E-06,5.660266667,0.114848192,-0.020093706,6.749458333,0.091426085,-0.01368986,30.68333333,0.121335165,0.029370629,88.5,0.5,0.111888112,7.963039165,0.819695125
Stale,2.735516667,0.24031438,-0.065635664,21.32794167,0.427851979,-0.113954196,0.553716667,0.120000339,-0.032970629,0.009383333,7.99E-05,1.75E-05,5.392933333,0.384112003,-0.103752448,6.543875,0.310783164,-0.084734615,30.78333333,0.09860133,0.025174825,89.33333333,0.942809042,0.237762238,8.861884973,0.785985357
Stale,2.498575,0.253902856,-0.06970035,20.58869167,0.814764609,-0.224985664,0.468333333,0.090781426,-0.020039161,0.009383333,7.99E-05,-1.05E-05,4.898,0.545341355,-0.154051748,6.028775,0.580219851,-0.162149301,30.94166667,0.184654332,0.046503497,90.41666667,1.187317237,0.332167832,8.487961686,0.808798582
Stale,2.354441667,0.099218668,-0.004189161,20.00136667,0.642794317,-0.144152448,0.435741667,0.038077672,0.009336014,0.009375,8.29E-05,-6.64E-06,4.533366667,0.284304014,-0.050930769,5.632183333,0.377197006,-0.07541958,31.16666667,0.265622958,0.074125874,91.41666667,0.759202798,0.192307692,8.098054408,0.813270362
Stale,2.379758333,0.108538983,0.030615734,19.66809167,0.21561203,0.032919231,0.471283333,0.04087768,0.011353147,0.009358333,4.93E-05,1.22E-05,4.436183333,0.150045487,0.042356643,5.458725,0.149900129,0.04125979,31.4,0.212132034,0.055244755,92.25,0.595119036,0.15034965,7.876319455,0.818993621
Stale,2.47135,0.065323547,0.016692308,19.74743333,0.15434426,0.021177622,0.507866667,0.021729984,0.005947552,0.009425,8.29E-05,1.78E-05,4.523341667,0.074635106,0.008993357,5.520091667,0.09253389,0.001096853,31.46666667,0.124721913,-0.013986014,92.91666667,0.862006703,0.22027972,7.80142823,0.830478692
Stale,2.484183333,0.068465598,-0.009758042,19.61676667,0.32489108,-0.073848951,0.482391667,0.074866909,-0.013773077,0.00945,8.66E-05,6.29E-06,4.551158333,0.050873675,-0.005916434,5.5221,0.084293446,-0.014029371,31.33333333,0.24267033,-0.061538462,93.91666667,0.953793595,0.248251748,8.153241731,0.825033574
Stale,2.420516667,0.104435641,-0.026463636,19.284225,0.423538936,-0.113868182,0.438616667,0.083370127,-0.018413287,0.009466667,9.43E-05,-2.80E-06,4.552733333,0.050985134,0.010625874,5.49305,0.050537536,0.008068531,31.225,0.178535711,-0.015034965,94.58333333,0.759202798,0.164335664,8.087805922,0.833843181
Stale,2.3633,0.077377688,-0.01075035,18.95295,0.272938078,-0.057826573,0.401341667,0.054470091,-0.000352797,0.009483333,9.86E-05,1.19E-05,4.585891667,0.043586742,0.008725524,5.517016667,0.041735493,0.0078,31.28333333,0.222984803,0.05034965,94.91666667,0.276385399,-0.038461538,7.934094052,0.83141278
Stale,2.353008333,0.042681504,0.01144021,18.90708333,0.172399777,0.032923776,0.410825,0.024511498,0.006831119,0.009516667,9.86E-05,1.19E-05,4.601741667,0.034416795,-0.00098986,5.53675,0.034185852,0.002227273,31.475,0.183143841,0.050699301,94.83333333,0.372677996,-0.048951049,7.966145065,0.825547046
Stale,2.379275,0.02780375,0.004625524,18.97065833,0.168442149,0.031129021,0.4291,0.009814955,0.002269231,0.009516667,9.86E-05,-1.19E-05,4.576383333,0.044184817,-0.010425175,5.532325,0.032104857,-0.003315734,31.61666667,0.079930525,0.02027972,94.5,0.5,-0.104895105,8.003413973,0.822118891
Stale,2.399591667,0.019211562,0.001712937,19.150625,0.209841897,0.032532517,0.435975,0.003700479,0.000297552,0.009516667,9.86E-05,-6.99E-07,4.55915,0.056739617,-0.002467832,5.5552,0.084267164,0.008255245,31.675,0.04330127,0.008041958,94.25,0.433012702,-0.094405594,8.075719517,0.808823529
Stale,2.394958333,0.022413555,0.001025524,19.182775,0.200120739,0.029812937,0.43695,0.004035571,0.000183916,0.009516667,9.86E-05,1.47E-05,4.519983333,0.061982845,-0.004986014,5.5246,0.097799744,-0.005596503,31.69166667,0.02763854,0.003846154,93.75,0.433012702,-0.094405594,8.058376479,0.819738223
Stale,2.399641667,0.023977158,-0.000445804,19.29926667,0.183124436,0.018365035,0.4344,0.008333867,-0.001694406,0.009566667,7.45E-05,8.39E-06,4.469483333,0.092705131,-0.020416084,5.470891667,0.128125144,-0.026614336,31.7,0,1.43E-16,93.41666667,0.493006649,-0.122377622,8.166779058,0.815471029
Stale,2.365891667,0.047455057,-0.008715734,19.30538333,0.144480061,0.021053147,0.417508333,0.022898889,-0.006117133,0.009591667,6.40E-05,1.08E-05,4.353508333,0.114638173,-0.03167028,5.326266667,0.126916064,-0.035042657,31.70833333,0.02763854,0.003846154,93.33333333,0.471404521,0.055944056,8.478998239,0.816788768
Stale,2.317041667,0.069993493,-0.018824126,19.33135,0.133602885,-0.005194406,0.391341667,0.029010586,-0.008255594,0.009608333,2.76E-05,3.50E-07,4.203258333,0.152250646,-0.043737413,5.156983333,0.176728859,-0.050704196,31.70833333,0.02763854,0.001048951,93.66666667,0.623609564,0.153846154,8.669962858,0.81320093
Stale,2.263533333,0.039978105,-0.008593007,19.38395833,0.174159311,0.027727622,0.36485,0.01783669,-0.004872727,0.009608333,2.76E-05,-2.45E-06,4.04505,0.138863389,-0.039140559,4.972,0.168187128,-0.047,31.70833333,0.02763854,-0.001748252,94.33333333,0.623609564,0.153846154,8.816244883,0.817968531
Stale,2.2383,0.010479504,-0.000641958,19.45590833,0.16055396,0.036812937,0.349708333,0.00799661,-0.002151399,0.009625,4.33E-05,9.44E-06,3.904858333,0.103208595,-0.027885664,4.793391667,0.138907568,-0.037405944,31.7,0,1.43E-16,94.75,0.433012702,0.087412587,8.736136471,0.817579874
Stale,2.2366,0.00915478,-0.000641958,19.56738333,0.088271153,0.01242028,0.343316667,0.004342011,-0.001000699,0.009625,4.33E-05,1.05E-06,3.819958333,0.068624467,-0.016468182,4.670133333,0.109581662,-0.027253147,31.7,0,1.43E-16,95,0,4.01E-15,8.816244883,0.819448705
Stale,2.222341667,0.019735225,-0.004457692,19.58713333,0.067398755,0.003893706,0.336083333,0.007775156,-0.001932867,0.009641667,4.93E-05,-3.15E-06,3.74405,0.056599021,-0.014400699,4.556333333,0.077942996,-0.020723077,31.7,0,1.43E-16,95,0,4.01E-15,8.904751003,0.822226257
Stale,2.209775,0.019457609,-0.004779371,19.6269,0.063513778,0.004476923,0.330408333,0.007463294,-0.001820629,0.009641667,4.93E-05,7.34E-06,3.6934,0.061286187,-0.016488112,4.476641667,0.085451453,-0.023192657,31.7,0,1.43E-16,95,0,4.01E-15,8.973117051,0.833747071
Stale,2.188183333,0.015762288,-0.003792308,19.6402,0.067542653,0.003327273,0.322583333,0.004777348,-0.001204895,0.009675,4.33E-05,4.55E-06,3.622916667,0.05859128,-0.015729371,4.367091667,0.100396875,-0.027656294,31.725,0.04330127,0.008741259,95,0,4.01E-15,9.099280905,0.838588838
Stale,2.170275,0.02307398,-0.006421329,19.6534,0.0399,-0.004464336,0.31705,0.006677762,-0.001886713,0.009691667,2.76E-05,3.15E-06,3.573966667,0.054840106,-0.014513986,4.277533333,0.097194559,-0.026183916,31.75,0.05,0.007692308,95,0,4.01E-15,9.177175074,0.842520626
Stale,2.155616667,0.017256778,-0.002774825,19.69380833,0.131788742,0.010154196,0.311933333,0.003714237,-0.000872727,0.0097,0,4.33E-19,3.545358333,0.029608204,-0.001805944,4.213583333,0.047143713,-0.007553846,31.78333333,0.0372678,0.002097902,95,0,4.01E-15,9.181060708,0.846443302
Stale,2.15155,0.01337831,0.001105594,19.71379167,0.128153368,0.005255594,0.309933333,0.001214724,9.51E-05,0.0097,0,4.33E-19,3.531358333,0.033232099,-0.003774476,4.180416667,0.050476196,-0.008386014,31.81666667,0.05527708,0.01048951,95,0,4.01E-15,9.173509622,0.846725938
Stale,2.150758333,0.015012631,-0.00223042,19.74710833,0.115878618,-0.012487762,0.307283333,0.0044708,-0.00105035,0.009716667,5.53E-05,7.69E-06,3.524366667,0.033233526,-0.007324476,4.15505,0.05396668,-0.012975524,31.83333333,0.047140452,0.003496503,95,0,4.01E-15,9.259591871,0.853754075
Stale,2.145925,0.012380706,-0.002147902,19.740175,0.069390118,0.009296154,0.303841667,0.005270904,-0.001238811,0.009766667,9.43E-05,2.10E-05,3.5161,0.018463613,0.001358042,4.123575,0.027353553,-0.005295455,31.86666667,0.047140452,0.003496503,95,0,4.01E-15,9.248434234,0.860542066
Stale,2.143583333,0.017757479,0.000447552,19.8077,0.153723675,0.017829371,0.3,0.003131826,-0.000374825,0.009833333,9.43E-05,2.10E-05,3.527816667,0.028958442,0.003632168,4.113358333,0.037644952,-0.002173776,31.86666667,0.047140452,0.006993007,95,0,4.01E-15,9.29363853,0.864800256
Stale,2.141983333,0.017474402,-0.00078042,19.881675,0.153166533,0.017989161,0.297133333,0.004177586,-0.000827273,0.009891667,6.40E-05,1.08E-05,3.498225,0.066287972,-0.014603846,4.050633333,0.099309636,-0.023829371,31.89166667,0.02763854,0.001048951,95,0,4.01E-15,9.373236783,0.874473854
Stale,2.121641667,0.035335498,-0.009228322,19.80178333,0.224099226,-0.047861538,0.290441667,0.0087122,-0.00245,0.009908333,2.76E-05,3.50E-07,3.42395,0.103359917,-0.029140559,3.937916667,0.147797727,-0.041925175,31.89166667,0.02763854,0.003846154,95,0,4.01E-15,9.433117631,0.879527684
Stale,2.0904,0.034348775,-0.009471329,19.64826667,0.227332493,-0.058437063,0.282491667,0.007852012,-0.002163287,0.009908333,2.76E-05,-2.45E-06,3.341583333,0.058660291,-0.014534965,3.813066667,0.08694211,-0.023013986,31.91666667,0.0372678,0.006993007,95,0,4.01E-15,9.44323742,0.883610707
Stale,2.0625,0.013133672,-0.00341049,19.514475,0.072785348,0.001408042,0.275491667,0.003873297,-0.00104021,0.009966667,0.000110554,2.24E-05,3.320358333,0.027864447,0.004785664,3.759016667,0.025191527,-0.002346853,31.95,0.064549722,0.014685315,95,0,4.01E-15,9.597523973,0.901195669
Stale,2.045941667,0.018002243,-0.004112238,19.54136667,0.147032719,0.010886014,0.270625,0.004987672,-0.00123042,0.01,1.00E-04,1.12E-05,3.320433333,0.035909872,-0.000251049,3.711625,0.070493311,-0.01466049,32,0.070710678,0.014685315,95,0,4.01E-15,9.607546604,0.909726073
Stale,2.057433333,0.030503725,0.004124476,19.528175,0.147168708,-0.020210839,0.27715,0.013215048,0.002648951,0.010033333,7.45E-05,-1.12E-05,3.334608333,0.034046279,-0.001155594,3.722225,0.080706445,0.000619231,32.05833333,0.07592028,0.017132867,95,0,4.01E-15,9.27095544,0.878605612
Stale,2.067325,0.031979398,0.005924126,19.4625,0.163977595,-0.035258042,0.282991667,0.013435243,0.002828322,0.01,1.73E-18,7.10E-20,3.330191667,0.031210454,0.002947902,3.735425,0.088645306,0.019503147,32.125,0.072168784,0.017832168,95,0,4.01E-15,9.277980765,0.879290254
Stale,2.08235,0.013134211,-0.001656643,19.356975,0.056594804,-0.01342972,0.290541667,0.004251952,-0.000741608,0.01,1.73E-18,7.10E-20,3.334458333,0.017360562,-0.002343007,3.778866667,0.03697732,-4.83E-05,32.175,0.04330127,0.009440559,95,0,4.01E-15,9.277980765,0.882759534
Stale,2.102158333,0.040359684,0.008771678,19.28540833,0.076767055,-0.020156294,0.302366667,0.021663154,0.005043357,0.010033333,7.45E-05,1.40E-05,3.32905,0.025815741,-0.000532168,3.807075,0.059653627,0.008052098,32.175,0.04330127,-0.009440559,95,0,4.01E-15,8.722331066,0.852779814
Stale,2.158216667,0.077404315,0.021953846,19.253,0.086897411,-0.002932867,0.3308,0.037330684,0.010653147,0.010083333,9.86E-05,2.03E-05,3.39275,0.110567924,0.027325175,3.936733333,0.202866632,0.054602098,32.175,0.04330127,-0.001048951,95,0,4.01E-15,8.469786675,0.836073456
Stale,2.236416667,0.070700328,0.019683217,19.16956667,0.169898216,-0.020836364,0.373266667,0.03676471,0.010623776,0.010091667,0.000111492,-8.04E-06,3.51535,0.157412936,0.044860839,4.164933333,0.255981622,0.073341958,32.2,0.070710678,0.015384615,95,0,4.01E-15,8.134697428,0.823785416
Stale,2.284208333,0.032911433,0.006482867,18.88613333,0.41319396,-0.104004895,0.407791667,0.026351548,0.007416434,0.010025,0.000129904,-3.04E-05,3.675733333,0.1271669,0.035770629,4.430025,0.209800994,0.05952972,32.29166667,0.08620067,0.022027972,95,0,4.01E-15,7.899754127,0.812763091
Stale,2.304166667,0.017504396,0.000738462,18.601875,0.353405678,-0.073922028,0.424208333,0.013081951,0.000990559,0.009941667,8.62E-05,-1.71E-05,3.784691667,0.080902044,0.020393357,4.61975,0.146534845,0.038765734,32.36666667,0.074535599,0.016783217,95,0,4.01E-15,8.059957724,0.81028734
Stale,2.287833333,0.03900992,-0.005265734,18.37093333,0.238081433,-0.008021678,0.419216667,0.017042537,-0.004309091,0.009866667,7.45E-05,-1.40E-05,3.802108333,0.06734677,-0.008705944,4.6733,0.098212864,-0.005781818,32.35,0.095742711,-0.01958042,95,0,4.01E-15,8.142196213,0.813644
Stale,2.248916667,0.064943974,-0.017446853,18.201975,0.348431997,-0.072477273,0.401266667,0.021357603,-0.005906993,0.0098,0.0001,-2.52E-05,3.758416667,0.086042943,-0.023904196,4.627108333,0.115264113,-0.032110839,32.30833333,0.09537936,-0.015734266,95,0,4.01E-15,8.298709162,0.811451356
Stale,2.186975,0.065763669,-0.017996853,17.97885,0.350022277,-0.084437063,0.379558333,0.01857922,-0.005224126,0.009733333,7.45E-05,-1.40E-05,3.667966667,0.074106875,-0.020151748,4.505066667,0.098705693,-0.026995105,32.23333333,0.047140452,-0.002097902,95,0,4.01E-15,8.381185062,0.816040854
Stale,2.144683333,0.035439875,-0.005687413,17.74370833,0.127182156,-0.021535315,0.369975,0.013492475,-0.00107028,0.0097,0,4.33E-19,3.635966667,0.047921087,-0.003927972,4.453108333,0.057542831,-0.007263986,32.23333333,0.047140452,-0.004895105,95,0,4.01E-15,8.187678157,0.820521361
Stale,2.160525,0.055452579,0.012709441,17.71418333,0.119893507,0.003938462,0.386525,0.035750527,0.009081469,0.0097,0,4.33E-19,3.674575,0.093824944,0.024968881,4.488675,0.104316578,0.026952098,32.225,0.059511904,0.007342657,95,0,4.01E-15,7.75740214,0.823790426
Stale,2.221591667,0.0783765,0.021314336,17.66746667,0.156955696,-0.003876923,0.426783333,0.048303706,0.013073427,0.009675,4.33E-05,-9.44E-06,3.80175,0.137591003,0.039038462,4.634216667,0.163744058,0.04625035,32.33333333,0.169967317,0.032867133,94.58333333,0.640095479,-0.136363636,7.655876232,0.820213441
Stale,2.281983333,0.048663159,0.010584615,17.63815,0.158179948,-0.025346154,0.458958333,0.027763059,0.00475,0.009658333,4.93E-05,-6.64E-06,3.933966667,0.108970411,0.029945455,4.795116667,0.136746193,0.037679021,32.45,0.184842275,0.038461538,94.16666667,0.687184271,-0.13986014,7.599782321,0.81896064
Stale,2.308583333,0.017102623,-0.000713287,17.50411667,0.173981981,-0.034627972,0.46995,0.010870794,-0.002097902,0.009625,4.33E-05,-3.85E-06,4.035883333,0.05585936,0.015912587,4.923716667,0.077385807,0.022088811,32.59166667,0.1381927,0.01993007,93.66666667,0.471404521,-0.041958042,7.440624592,0.813918425
Stale,2.329308333,0.032428883,0.005905245,17.4747,0.133554202,-0.012436364,0.468066667,0.009974662,0.000398601,0.00965,5.00E-05,5.59E-06,4.094783333,0.045774298,0.011606993,5.0048,0.06250268,0.016923077,32.69166667,0.1381927,0.033916084,93.41666667,0.493006649,-0.101398601,7.397005017,0.813918425
Stale,2.33375,0.029462504,0.001884615,17.41666667,0.114723235,-0.002695804,0.463516667,0.011994709,-0.001162238,0.009666667,4.71E-05,1.12E-05,4.111258333,0.02862573,-0.00139965,5.033266667,0.035826116,0.001591608,32.8,0.115470054,0.028671329,93.16666667,0.372677996,-0.06993007,7.465607554,0.814357175
Stale,2.396233333,0.165085449,0.019432168,17.84376667,1.287835913,0.174095804,0.47995,0.048004071,0.005781818,0.009733333,0.000143372,1.61E-05,4.1326,0.06043673,0.00375035,5.083433333,0.116584242,0.013106993,32.73333333,0.406885187,-0.055244755,93.08333333,0.276385399,0.031468531,7.5161411,0.789428362
Stale,2.625075,0.347351398,0.089280769,19.772575,2.819115702,0.730938112,0.540183333,0.093723261,0.024536364,0.009966667,0.000342377,8.04E-05,4.224983333,0.158768531,0.040125874,5.31275,0.348449498,0.089870629,31.35833333,1.961486823,-0.507342657,85.66666667,10.84230398,-2.356643357,7.788973137,0.765755583
Spoiled,2.899558333,0.327911905,0.08192972,22.33235,2.983421772,0.804276224,0.617133333,0.086153684,0.021808392,0.010108333,0.000295687,3.46E-05,4.356683333,0.157606275,0.039130769,5.57965,0.328339993,0.079312587,29.41666667,2.330534035,-0.651048951,80.25,9.849915397,-1.716783217,8.064831706,0.775882839
